,phrase,label,sentiment,subjectivity,language,count
Hauts-de-Seine,Hauts-de-Seine,LOC,0.12999999999999998,0.10499999999999998,fr,2
Bourget,Bourget,LOC,-0.035,0.09500000000000001,fr,2
Occitanie,Occitanie,LOC,-0.3157142857142858,0.34285714285714286,fr,2
Cher,Cher,LOC,0.07555555555555557,0.4722222222222222,fr,2
Prigojine,Prigojine,LOC,0.10833333333333334,0.11666666666666667,fr,2
Springsteen,Springsteen,LOC,0.21114285714285713,0.4425,fr,2
E Street Band,E Street Band,LOC,0.21114285714285713,0.4425,fr,2
Stellantis,Stellantis,LOC,-0.014285714285714282,0.042857142857142864,fr,2
Kherson,Kherson,LOC,0.09786111111111111,0.135,fr,2
Rombe,Rombe,LOC,0.148,7.06,fr,2
Lviv,Lviv,LOC,0.044444444444444446,0.061111111111111116,fr,2
Reims,Reims,LOC,-0.009230769230769228,0.07307692307692307,fr,2
Fr,Fr,LOC,0.14916666666666667,0.5,fr,2
Nancy,Nancy,LOC,0.31,0.2625,fr,2
Ukrainiens,Ukrainiens,LOC,0.03706349206349206,0.16547619047619047,fr,2
Atlantique,Atlantique,LOC,-0.007500000000000003,0.08770833333333333,fr,2
Finlandais,Finlandais,LOC,-0.07666666666666666,0.19999999999999998,fr,2
Hôpital,Hôpital,LOC,0.006666666666666664,0.13333333333333333,fr,2
la Ville,la Ville,LOC,0.0375,0.025000000000000005,fr,2
Logement,Logement,LOC,0.0375,0.025000000000000005,fr,2
Corse,Corse,LOC,0.15333333333333332,0.225,fr,2
Nashville,Nashville,LOC,-0.132,0.20999999999999996,fr,2
Lextrême,Lextrême,LOC,0.0655,0.11229166666666665,fr,2
Brême,Brême,LOC,-0.02,-0.06666666666666667,fr,2
Occident,Occident,LOC,0.18287499999999998,0.30562500000000004,fr,2
F,F,LOC,0.1275,0.13125,fr,2
l’Afrique du Sud,l’Afrique du Sud,LOC,0.1746969696969697,0.16363636363636364,fr,2
Ouganda,Ouganda,LOC,0.012857142857142855,0.3,fr,2
Bonn,Bonn,LOC,0.001249999999999996,0.14,fr,2
place Vendôme,place Vendôme,LOC,0.5,0.2,fr,2
Royaume,Royaume,LOC,0.46666666666666673,0.4166666666666667,fr,2
Emirats arabes unis,Emirats arabes unis,LOC,0.165,0.09,fr,2
Genève,Genève,LOC,-0.049128787878787876,0.17878787878787877,fr,2
gouvernemen,gouvernemen,LOC,0.089,0.07500000000000001,fr,2
